movie_id,primary_title,original_title,start_year,runtime_minutes,genres,averagerating,numvotes,studio,domestic_gross,year
tt1430132,The Wolverine,The Wolverine,2013,126.0,"Action,Adventure,Sci-Fi",6.7,401286,Fox,132600000.0,2013
tt1430607,Arthur Christmas,Arthur Christmas,2011,97.0,"Adventure,Animation,Comedy",7.1,45439,Sony,46500000.0,2011
tt1430612,Brick Mansions,Brick Mansions,2014,90.0,"Action,Crime",5.7,37528,Rela.,20400000.0,2014
tt1430615,Big Miracle,Big Miracle,2012,107.0,"Biography,Drama,Family",6.5,17585,Uni.,20200000.0,2012
tt1430626,The Pirates! Band of Misfits,The Pirates! In an Adventure with Scientists!,2012,88.0,"Adventure,Animation,Comedy",6.7,41958,Sony,31100000.0,2012
tt1431045,Deadpool,Deadpool,2016,108.0,"Action,Adventure,Comedy",8.0,820847,Fox,363100000.0,2016
tt1431122,No Problem,No Problem,2010,139.0,"Action,Comedy,Crime",4.2,1880,Eros,285000.0,2010
tt1431181,Another Year,Another Year,2010,129.0,"Comedy,Drama",7.3,26273,SPC,3200000.0,2010
tt3508808,Another Year,Eshche odin god,2014,107.0,"Drama,Romance",6.6,294,SPC,3200000.0,2010
tt5886728,Another Year,You yi nian,2016,181.0,Documentary,7.2,40,SPC,3200000.0,2010
tt1433108,Faster,Faster,2010,98.0,"Action,Crime,Drama",6.5,93618,CBS,23200000.0,2010
tt1433822,The Apparition,The Apparition,2012,83.0,"Horror,Thriller",4.1,18112,WB,4900000.0,2012
tt6559390,The Apparition,L'apparition,2018,144.0,Drama,6.4,873,WB,4900000.0,2012
tt1434435,Mother's Day,Mother's Day,2010,112.0,"Drama,Horror,Thriller",6.3,15012,ORF,32500000.0,2016
tt4824302,Mother's Day,Mother's Day,2016,118.0,"Comedy,Drama,Romance",5.7,28854,ORF,32500000.0,2016
tt1436045,13 Assassins,Jûsan-nin no shikaku,2010,141.0,"Action,Adventure,Drama",7.6,58142,Magn.,803000.0,2011
tt1436559,"Love, Wedding, Marriage","Love, Wedding, Marriage",2011,90.0,Comedy,5.0,8652,IFC,1900.0,2011
tt1436562,Rio,Rio,2011,96.0,"Adventure,Animation,Comedy",6.9,191621,Fox,143600000.0,2011
tt2614250,Rio,Rio,2012,90.0,Documentary,8.3,14,Fox,143600000.0,2011
tt5734820,Rio,Rio,2017,87.0,Drama,2.6,7,Fox,143600000.0,2011
tt1438216,Oranges and Sunshine,Oranges and Sunshine,2010,105.0,"Drama,History",7.1,4740,Cohen,143000.0,2011
tt1438254,Charlie St. Cloud,Charlie St. Cloud,2010,99.0,"Drama,Fantasy,Romance",6.5,55016,Uni.,31200000.0,2010
tt1438298,Guzaarish,Guzaarish,2010,126.0,Drama,7.5,15402,UTV,1000000.0,2010
tt1439572,Perfect Sense,Perfect Sense,2011,92.0,"Drama,Romance,Sci-Fi",7.1,51188,IFC,3000.0,2012
tt1440129,Battleship,Battleship,2012,131.0,"Action,Adventure,Sci-Fi",5.8,225342,Uni.,65400000.0,2012
tt1440161,A Little Bit of Heaven,A Little Bit of Heaven,2011,106.0,"Comedy,Drama,Fantasy",6.3,26441,MNE,15400.0,2012
tt1440180,Young Goethe in Love,Goethe!,2010,102.0,"Drama,Romance",6.7,2593,MBox,162000.0,2011
tt1440232,Little White Lies,Les petits mouchoirs,2010,154.0,"Comedy,Drama",7.1,21787,MPI,206000.0,2012
tt1440266,Pina,Pina,2011,103.0,"Documentary,Music",7.7,13501,IFC,3500000.0,2011
tt1440292,Submarine,Submarine,2010,97.0,"Comedy,Drama,Romance",7.3,79810,Wein.,468000.0,2011
tt1440345,This Must Be the Place,This Must Be the Place,2011,118.0,"Comedy,Drama",6.7,30457,Wein.,144000.0,2012
tt1440728,The American,The American,2010,105.0,"Crime,Drama,Thriller",6.3,86863,Focus,35600000.0,2010
tt1440732,Bel Ami,Bel Ami,2012,102.0,"Drama,History,Romance",5.4,17055,Magn.,120000.0,2012
tt1441326,Martha Marcy May Marlene,Martha Marcy May Marlene,2011,102.0,"Drama,Mystery,Thriller",6.9,45873,FoxS,3000000.0,2011
tt1441912,The Way,The Way,2010,123.0,"Adventure,Comedy,Drama",7.4,27811,PDA,4400000.0,2011
tt1692226,The Way,The Way,2010,107.0,Drama,7.0,7,PDA,4400000.0,2011
tt6216234,The Way,The Way,2016,85.0,Documentary,9.0,9,PDA,4400000.0,2011
tt1441951,Quartet,Quartet,2012,94.0,"Comedy,Drama",6.8,17979,Wein.,18400000.0,2013
tt1441952,Salmon Fishing in the Yemen,Salmon Fishing in the Yemen,2011,107.0,"Comedy,Drama,Romance",6.8,58864,CBS,9000000.0,2012
tt1441953,Testament of Youth,Testament of Youth,2014,129.0,"Biography,Drama,History",7.3,23632,SPC,1800000.0,2015
tt1442571,14 Blades,Jin yi wei,2010,114.0,"Action,History,Thriller",6.4,7100,RTWC,MISSING,2014
tt1445520,Footnote,Hearat Shulayim,2011,107.0,"Comedy,Drama",7.1,5317,SPC,2000000.0,2012
tt1446192,Rise of the Guardians,Rise of the Guardians,2012,97.0,"Action,Adventure,Animation",7.3,145281,P/DW,103400000.0,2012
tt1446714,Prometheus,Prometheus,2012,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720,Fox,126500000.0,2012
tt1448755,Killer Elite,Killer Elite,2011,116.0,"Action,Crime,Thriller",6.5,117711,ORF,25100000.0,2011
tt1449283,Winnie the Pooh,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",7.2,19605,BV,26700000.0,2011
tt1450321,Filth,Filth,2013,97.0,"Comedy,Crime,Drama",7.1,93591,Magn.,34400.0,2014
tt1452628,Vanishing on 7th Street,Vanishing on 7th Street,2010,92.0,"Horror,Mystery,Thriller",4.9,23912,Magn.,22700.0,2011
tt1453405,Monsters University,Monsters University,2013,104.0,"Adventure,Animation,Comedy",7.3,291887,BV,268500000.0,2013
tt1454029,The Help,The Help,2011,146.0,Drama,8.1,392699,BV,169700000.0,2011
tt1454468,Gravity,Gravity,2013,91.0,"Drama,Sci-Fi,Thriller",7.7,710018,WB,274100000.0,2013
tt1454700,Truth,Truth,2017,80.0,"Drama,History,Thriller",7.1,565,SPC,2500000.0,2015
tt1921152,Truth,Truth,2011,99.0,"Drama,Romance",5.8,75,SPC,2500000.0,2015
tt2459920,Truth,Truth,2013,94.0,"Drama,Romance,Thriller",5.1,513,SPC,2500000.0,2015
tt3859076,Truth,Truth,2015,125.0,"Biography,Drama,History",6.8,17075,SPC,2500000.0,2015
tt1455151,My Afternoons with Margueritte,La tête en friche,2010,82.0,"Comedy,Drama",7.2,6329,Cohen,667000.0,2011
tt1455256,The Wall,The Wall,2010,78.0,Documentary,9.2,8,RAtt.,1800000.0,2017
tt1745686,The Wall,Die Wand,2012,108.0,"Drama,Fantasy,Mystery",6.8,5484,RAtt.,1800000.0,2017
tt4218696,The Wall,The Wall,2017,88.0,"Action,Drama,Thriller",6.2,20391,RAtt.,1800000.0,2017
tt6060874,The Wall,The Wall,2016,73.0,Drama,6.7,12,RAtt.,1800000.0,2017
tt1455811,Khatta Meetha,Khatta Meetha,2010,157.0,"Comedy,Crime,Drama",5.8,8448,Eros,542000.0,2010
tt1456472,We Have a Pope,Habemus Papam,2011,102.0,"Comedy,Drama",6.7,12273,IFC,548000.0,2012
tt1456606,"Rio, I Love You","Rio, Eu Te Amo",2014,110.0,"Comedy,Drama,Fantasy",5.2,1634,Scre.,32000.0,2016
tt1456635,Goon,Goon,2011,92.0,"Comedy,Drama,Sport",6.8,79786,Magn.,4200000.0,2012
tt1456661,Legend of the Fist: The Return of Chen Zhen,Jing wu feng yun: Chen Zhen,2010,106.0,"Action,Drama,History",6.3,9202,Vari.,50400.0,2011
tt1457767,The Conjuring,The Conjuring,2013,112.0,"Horror,Mystery,Thriller",7.5,397233,WB (NL),137400000.0,2013
tt1458175,The Next Three Days,The Next Three Days,2010,133.0,"Action,Crime,Drama",7.4,168066,LGF,21100000.0,2010
tt1459012,Love Crime,Crime d'amour,2010,106.0,"Crime,Drama,Mystery",6.5,4838,IFC,540000.0,2011
tt1462041,Dream House,Dream House,2011,84.0,"Drama,Mystery,Thriller",6.0,59714,Uni.,21300000.0,2011
tt1462054,Letters to God,Letters to God,2010,110.0,"Drama,Family",6.3,4443,Viv.,2800000.0,2010
tt1462758,Buried,Buried,2010,95.0,"Drama,Mystery,Thriller",7.0,139426,LGF,1000000.0,2010
tt4540326,Buried,Buried,2011,95.0,Thriller,6.0,5,LGF,1000000.0,2010
tt1462769,The Odd Life of Timothy Green,The Odd Life of Timothy Green,2012,105.0,"Comedy,Drama,Family",6.6,42770,BV,51900000.0,2012
tt1462900,The Grandmaster,Yi dai zong shi,2013,130.0,"Action,Biography,Drama",6.6,28781,Wein.,6600000.0,2013
tt1464174,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",2011,107.0,"Action,Comedy,Crime",4.4,23520,Fox,37900000.0,2011
tt1464191,Decoding Annie Parker,Decoding Annie Parker,2013,91.0,Drama,6.3,2785,EOne,48400.0,2014
tt1464251,Leaving,Odcházení,2011,94.0,"Comedy,Drama",6.0,202,IFC,176000.0,2010
tt1464540,I Am Number Four,I Am Number Four,2011,111.0,"Action,Adventure,Sci-Fi",6.1,217762,BV,55100000.0,2011
tt1464580,Stake Land,Stake Land,2010,98.0,"Drama,Horror,Sci-Fi",6.5,38749,IFC,33200.0,2011
tt1465487,Heartbreaker,L'arnacoeur,2010,105.0,"Comedy,Romance",6.8,23995,IFC,504000.0,2010
tt1465490,Joy,Joy,2010,75.0,Drama,6.1,233,Fox,56500000.0,2015
tt2446980,Joy,Joy,2015,124.0,Drama,6.6,118086,Fox,56500000.0,2015
tt2495188,Joy,Hara,2012,80.0,MISSING,5.8,28,Fox,56500000.0,2015
tt6180144,Joy,Joy,2016,80.0,Drama,7.1,34,Fox,56500000.0,2015
tt8917752,Joy,Joy,2018,99.0,Drama,6.5,430,Fox,56500000.0,2015
tt1469304,Baywatch,Baywatch,2017,116.0,"Action,Comedy,Crime",5.6,137528,Par.,58100000.0,2017
tt1470023,MacGruber,MacGruber,2010,90.0,"Action,Comedy,Romance",5.5,39782,Uni.,8500000.0,2010
tt1470024,"Tuesday, After Christmas","Marti, dupã Crãciun",2010,99.0,"Drama,Romance",7.0,3964,Lorb.,27800.0,2011
tt1470827,Monsters,Monsters,2010,94.0,"Drama,Sci-Fi,Thriller",6.4,84332,Magn.,237000.0,2010
tt5253186,Monsters,Yi zhong,2015,87.0,Horror,4.0,6,Magn.,237000.0,2010
tt1472584,Max Steel,Max Steel,2016,92.0,"Action,Adventure,Family",4.6,16788,ORF,3800000.0,2016
tt1473063,The Well-Digger's Daughter,La fille du puisatier,2011,107.0,"Drama,Romance",7.0,3459,KL,386000.0,2012
tt1473832,Bridget Jones's Baby,Bridget Jones's Baby,2016,123.0,"Comedy,Drama,Romance",6.5,60260,Uni.,24300000.0,2016
tt1477834,Aquaman,Aquaman,2018,143.0,"Action,Adventure,Fantasy",7.1,263328,WB,335100000.0,2018
tt1477837,Cedar Rapids,Cedar Rapids,2011,87.0,Comedy,6.3,34759,FoxS,6900000.0,2011
tt1477855,Hyde Park on Hudson,Hyde Park on Hudson,2012,94.0,"Biography,Comedy,Drama",5.9,10726,Focus,6400000.0,2012
tt1478338,Bridesmaids,Bridesmaids,2011,125.0,"Comedy,Romance",6.8,249501,Uni.,169100000.0,2011
tt1478964,Attack the Block,Attack the Block,2011,88.0,"Action,Comedy,Sci-Fi",6.7,93868,SGem,1000000.0,2011
tt1480295,Killing Season,Killing Season,2013,91.0,"Action,Drama,Thriller",5.4,33570,MNE,39900.0,2013
tt1480656,Cosmopolis,Cosmopolis,2012,109.0,"Drama,Fantasy",5.0,41897,EOne,764000.0,2012
tt1483013,Oblivion,Oblivion,2013,124.0,"Action,Adventure,Sci-Fi",7.0,453966,Uni.,89100000.0,2013
tt1876409,Oblivion,Oblivion,2011,116.0,Thriller,8.0,8,Uni.,89100000.0,2013
tt1485749,Mr. Pip,Mr. Pip,2012,116.0,"Drama,War",7.2,3361,Free,1700.0,2014
tt1485796,The Greatest Showman,The Greatest Showman,2017,105.0,"Biography,Drama,Musical",7.6,199663,Fox,174300000.0,2017
tt1486185,Red Riding Hood,Red Riding Hood,2011,100.0,"Fantasy,Horror,Mystery",5.5,102369,WB,37700000.0,2011
tt1486190,Tamara Drewe,Tamara Drewe,2010,107.0,"Comedy,Drama,Romance",6.2,19362,SPC,560000.0,2010
tt1486192,The Raven,The Raven,2012,110.0,"Crime,Mystery,Thriller",6.4,79578,Rela.,16000000.0,2012
tt1486193,5 Days of War,5 Days of War,2011,113.0,"Action,Drama,War",5.6,13089,Anch.,17500.0,2011
tt1487118,Chalet Girl,Chalet Girl,2011,97.0,"Comedy,Romance,Sport",6.3,22352,IFC,1700.0,2011
tt1487931,Khumba,Khumba,2013,85.0,"Adventure,Animation,Family",5.7,4984,MNE,1000.0,2013
tt1488555,The Change-Up,The Change-Up,2011,112.0,"Comedy,Fantasy",6.3,155374,Uni.,37100000.0,2011
tt1488602,The Forest,The Forest,2011,98.0,"Horror,Thriller",3.5,135,Focus,26600000.0,2016
tt3387542,The Forest,The Forest,2016,93.0,"Horror,Mystery,Thriller",4.8,36423,Focus,26600000.0,2016
tt3592218,The Forest,Pãdurea,2014,72.0,"Documentary,History",7.1,19,Focus,26600000.0,2016
tt4982356,The Forest,The Forest,2016,109.0,"Drama,Fantasy,Horror",6.5,222,Focus,26600000.0,2016
tt1489889,Central Intelligence,Central Intelligence,2016,107.0,"Action,Comedy,Crime",6.3,138872,WB (NL),127400000.0,2016
tt1490785,I Saw the Light,I Saw the Light,2015,123.0,"Biography,Drama,Music",5.8,5658,SPC,1600000.0,2016
tt1496005,The Tree,The Tree,2010,100.0,"Drama,Romance",6.6,4204,Zeit.,71200.0,2011
tt3826814,The Tree,Drevo,2014,90.0,Drama,6.7,107,Zeit.,71200.0,2011
tt6206204,The Tree,The Tree,2017,95.0,"Drama,Family",6.7,45,Zeit.,71200.0,2011
tt1496025,Underworld Awakening,Underworld Awakening,2012,88.0,"Action,Fantasy,Horror",6.4,138350,SGem,62300000.0,2012
tt1496422,The Paperboy,The Paperboy,2012,107.0,"Crime,Drama,Mystery",5.8,33940,MNE,693000.0,2012
tt1497874,Cold Weather,Cold Weather,2010,96.0,"Comedy,Drama,Mystery",6.2,2063,IFC,141000.0,2011
tt1499201,Anjaana Anjaani,Anjaana Anjaani,2010,151.0,"Comedy,Drama,Musical",5.8,5533,Eros,855000.0,2010
tt1499658,Horrible Bosses,Horrible Bosses,2011,98.0,"Comedy,Crime",6.9,398695,WB (NL),117500000.0,2011
tt1502404,Drive Angry,Drive Angry,2011,104.0,"Action,Fantasy,Thriller",5.4,90203,Sum.,10700000.0,2011
tt1502712,Fantastic Four,Fantastic Four,2015,100.0,"Action,Adventure,Drama",4.3,140148,Fox,56100000.0,2015
tt1504319,Road to Nowhere,Road to Nowhere,2010,121.0,"Romance,Thriller",5.5,1552,Mont.,40300.0,2011
tt1504320,The King's Speech,The King's Speech,2010,118.0,"Biography,Drama,History",8.0,593629,Wein.,135500000.0,2010
tt1506999,Haywire,Haywire,2011,93.0,"Action,Drama,Thriller",5.8,78681,Rela.,18900000.0,2012
tt1507563,Dark Tide,Dark Tide,2012,94.0,"Action,Adventure,Drama",4.3,7682,WHE,MISSING,2012
tt1508290,Caterpillar,Kyatapirâ,2010,85.0,"Drama,War",6.7,962,Lorb.,4200.0,2011
tt1508675,Le Havre,Le Havre,2011,93.0,"Comedy,Drama",7.2,18490,Jan.,612000.0,2011
tt1512235,Super,Super,2010,96.0,"Action,Comedy,Drama",6.8,70604,IFC,328000.0,2011
tt1807022,Super,Super,2010,140.0,Drama,8.1,1869,IFC,328000.0,2011
tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,129.0,"Action,Adventure,Crime",7.5,394189,WB,186800000.0,2011
tt1517471,Dough,Dough,2015,94.0,"Comedy,Drama",6.2,1517,Men.,1100000.0,2016
tt1518812,Meek's Cutoff,Meek's Cutoff,2010,104.0,"Drama,Western",6.6,10439,Osci.,978000.0,2011
tt1521197,Anonymous,Anonymous,2011,130.0,"Drama,Thriller",6.9,37932,Sony,4500000.0,2011
tt1521848,Potiche,Potiche,2010,103.0,Comedy,6.4,9543,MBox,1600000.0,2011
tt1523483,Kaboom,Kaboom,2010,86.0,"Comedy,Mystery,Romance",5.7,11858,IFC,119000.0,2011
tt1524137,Contraband,Contraband,2012,109.0,"Action,Crime,Drama",6.5,111709,Uni.,66500000.0,2012
tt1524575,The Vatican Tapes,The Vatican Tapes,2015,91.0,"Horror,Thriller",5.0,14822,LGF,1800000.0,2015
tt1524930,Vacation,Vacation,2015,99.0,"Adventure,Comedy",6.1,87582,WB (NL),58900000.0,2015
tt1527186,Melancholia,Melancholia,2011,135.0,"Drama,Sci-Fi",7.2,153434,Magn.,3000000.0,2011
tt5797456,Melancholia,Melancholy,2017,75.0,"Drama,Mystery,Romance",3.3,26,Magn.,3000000.0,2011
tt1527835,Archipelago,Archipelago,2010,114.0,Drama,6.3,1991,KL,7800.0,2014
tt8045226,Archipelago,Archipelago,2017,61.0,Documentary,6.1,46,KL,7800.0,2014
tt1528071,Horns,Horns,2013,120.0,"Crime,Drama,Fantasy",6.5,70040,RTWC,174000.0,2014
tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,2014,150.0,"Action,Adventure,Drama",6.0,150858,Fox,65000000.0,2014
tt1528854,Daddy's Home,Daddy's Home,2015,96.0,Comedy,6.2,96909,Par.,150400000.0,2015
tt1617630,Daddy's Home,Daddy's Home,2010,90.0,"Drama,Thriller",5.5,105,Par.,150400000.0,2015
tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Sea Rex 3D: Journey to a Prehistoric World,2010,41.0,Documentary,6.9,364,3D,6100000.0,2010
tt1530983,Red Hill,Red Hill,2010,95.0,"Thriller,Western",6.4,7874,Strand,21100.0,2010
tt1531663,Everything Must Go,Everything Must Go,2010,97.0,"Comedy,Drama",6.4,45799,RAtt.,2700000.0,2011
tt1531901,Byzantium,Byzantium,2012,118.0,"Drama,Fantasy,Horror",6.5,38237,IFC,89200.0,2013
tt1532503,Beginners,Beginners,2010,105.0,"Comedy,Drama,Romance",7.2,83770,Focus,5800000.0,2011
tt1532958,Battle of the Year,Battle of the Year,2013,110.0,"Drama,Music",5.1,8769,SGem,8900000.0,2013
tt1533117,Let the Bullets Fly,Rang zi dan fei,2010,132.0,"Action,Comedy,Western",7.4,8234,Vari.,63000.0,2012
tt1533749,Shaolin,Xin Shao Lin si,2011,131.0,"Action,Drama",6.9,17777,Vari.,66100.0,2011
tt1535108,Elysium,Elysium,2013,109.0,"Action,Drama,Sci-Fi",6.6,395572,TriS,93100000.0,2013
tt1783264,Elysium,Elysium,2010,MISSING,Drama,6.0,6,TriS,93100000.0,2013
tt1535109,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",7.8,387402,Sony,107100000.0,2013
tt1535438,Hope Springs,Hope Springs,2012,100.0,"Comedy,Drama,Romance",6.3,38667,Sony,63500000.0,2012
tt1535612,The Son of No One,The Son of No One,2011,90.0,"Action,Crime,Drama",5.1,15743,Anch.,30700.0,2011
tt1535970,The Ledge,The Ledge,2011,101.0,"Drama,Romance,Thriller",6.5,17757,IFC,9200.0,2011
tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010,91.0,Horror,5.7,93122,Par.,84800000.0,2010
tt1536048,W.E.,W.E.,2011,119.0,"Drama,History,Romance",6.3,11314,Wein.,583000.0,2012
tt1538403,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,2013,130.0,"Action,Fantasy,Horror",5.9,121936,SGem,31200000.0,2013
tt1540011,Blair Witch,Blair Witch,2016,89.0,"Horror,Mystery,Thriller",5.0,36867,LGF,20800000.0,2016
tt1540128,Playing for Keeps,Playing for Keeps,2012,105.0,"Comedy,Romance,Sport",5.7,27389,FD,13100000.0,2012
tt1540133,The Guard,The Guard,2011,96.0,"Comedy,Crime,Thriller",7.3,75183,SPC,5400000.0,2011
tt1540814,Casino Jack and the United States of Money,Casino Jack and the United States of Money,2010,118.0,Documentary,7.1,1522,Magn.,177000.0,2010
tt1541160,Flypaper,Flypaper,2011,87.0,"Comedy,Crime,Mystery",6.4,30352,IFC,5000.0,2011
tt1541995,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,2011,104.0,"Drama,History",6.1,3429,FoxS,1300000.0,2011
tt1542344,127 Hours,127 Hours,2010,94.0,"Adventure,Biography,Drama",7.6,323949,FoxS,18300000.0,2010
tt1542852,Carancho,Carancho,2010,107.0,"Crime,Drama,Romance",6.9,7084,Strand,85500.0,2011
tt1545759,Point Blank,À bout portant,2010,81.0,"Action,Crime,Drama",6.8,12706,Magn.,708000.0,2011
tt3735086,Point Blank,À Queima Roupa,2015,92.0,"Crime,Documentary,History",8.2,15,Magn.,708000.0,2011
tt1547234,Premium Rush,Premium Rush,2012,91.0,"Action,Crime,Thriller",6.5,105279,Sony,20300000.0,2012
tt1549572,Another Earth,Another Earth,2011,92.0,"Drama,Romance,Sci-Fi",7.0,85839,FoxS,1300000.0,2011
tt1549589,Elles,Elles,2011,99.0,Drama,5.6,5889,KL,158000.0,2012
tt1549920,The Last Stand,The Last Stand,2013,107.0,"Action,Thriller",6.4,126623,LGF,12100000.0,2013
tt1550903,The Little Death,The Little Death,2010,75.0,Drama,6.0,41,Magn.,18200.0,2015
tt2785032,The Little Death,The Little Death,2014,96.0,"Comedy,Drama,Romance",7.1,23607,Magn.,18200.0,2015
tt1554091,A Better Life,A Better Life,2011,98.0,"Drama,Romance",7.2,14602,Sum.,1800000.0,2011
tt2027265,A Better Life,Une vie meilleure,2011,110.0,Drama,6.6,1519,Sum.,1800000.0,2011
tt1555064,Country Strong,Country Strong,2010,117.0,"Drama,Music",6.3,16296,SGem,20200000.0,2010
tt1555069,Mary Queen of Scots,Mary Queen of Scots,2013,119.0,"Biography,Drama,History",5.5,753,Focus,16500000.0,2018
tt2328900,Mary Queen of Scots,Mary Queen of Scots,2018,124.0,"Biography,Drama,History",6.3,23866,Focus,16500000.0,2018
tt1555149,Elite Squad: The Enemy Within,Tropa de Elite 2: O Inimigo Agora é Outro,2010,115.0,"Action,Crime,Drama",8.0,75071,Vari.,100000.0,2011
tt1555218,Wetlands,Marécages,2011,111.0,Drama,6.9,483,Strand,59500.0,2014
tt2524674,Wetlands,Feuchtgebiete,2013,109.0,"Comedy,Drama",5.8,10321,Strand,59500.0,2014
tt5565254,Wetlands,Wetlands,2017,98.0,"Crime,Drama,Thriller",4.2,253,Strand,59500.0,2014
tt1556190,Nostalgia for the Light,Nostalgia de la luz,2010,90.0,Documentary,7.6,4242,Icar.,164000.0,2011
tt1558250,GasLand,GasLand,2010,107.0,Documentary,7.7,9940,WOW,30800.0,2010
tt1559549,Restrepo,Restrepo,2010,93.0,"Documentary,War",7.5,20691,NGE,1300000.0,2010
tt1560747,The Master,The Master,2012,138.0,Drama,7.1,131365,Wein.,16399999.0,2012
tt4117096,The Master,The Master,2014,MISSING,Documentary,8.0,130,Wein.,16399999.0,2012
tt4273106,The Master,The Master,2014,86.0,"Action,History",4.8,54,Wein.,16399999.0,2012
tt1560985,The Devil Inside,The Devil Inside,2012,83.0,Horror,4.2,33522,Par.,53300000.0,2012
tt1562568,Higher Ground,Higher Ground,2011,109.0,Drama,6.3,2869,SPC,842000.0,2011
tt1562859,Golmaal 3,Golmaal 3,2010,155.0,"Action,Comedy",5.4,6616,Eros,1100000.0,2010
tt1562872,Zindagi Na Milegi Dobara,Zindagi Na Milegi Dobara,2011,155.0,"Comedy,Drama",8.1,58912,Eros,3100000.0,2011
tt1563738,One Day,One Day,2011,107.0,"Drama,Romance",7.0,128094,Focus,13800000.0,2011
tt1616203,One Day,You yi tian,2010,93.0,"Drama,Romance,Sci-Fi",6.0,436,Focus,13800000.0,2011
tt4051858,One Day,You yi tian,2014,90.0,Family,6.2,13,Focus,13800000.0,2011
tt6168298,One Day,One Day,2016,135.0,"Drama,Romance",7.8,1454,Focus,13800000.0,2011
tt6214734,One Day,One Day,2017,118.0,"Drama,Fantasy",6.6,269,Focus,13800000.0,2011
tt8274146,One Day,Egy nap,2018,99.0,Drama,7.2,501,Focus,13800000.0,2011
tt1564349,Dolphin Tale,Dolphin Tale,2011,113.0,"Drama,Family",6.9,20746,WB,72300000.0,2011
tt1564585,Skyline,Skyline,2010,92.0,"Action,Sci-Fi,Thriller",4.4,83710,Uni.,21400000.0,2010
tt1568338,Man on a Ledge,Man on a Ledge,2012,102.0,"Action,Adventure,Crime",6.6,137507,LG/S,18600000.0,2012
tt1568346,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,2011,158.0,"Crime,Drama,Mystery",7.8,387580,MBox,10100000.0,2010
tt1568911,War Horse,War Horse,2011,146.0,"Drama,History,War",7.2,136447,BV,79900000.0,2011
tt3313072,War Horse,National Theatre Live: War Horse,2014,MISSING,Drama,8.6,143,BV,79900000.0,2011
tt1568921,The Secret World of Arrietty,Kari-gurashi no Arietti,2010,94.0,"Adventure,Animation,Family",7.6,68266,BV,19200000.0,2012
tt1570728,"Crazy, Stupid, Love.","Crazy, Stupid, Love.",2011,118.0,"Comedy,Drama,Romance",7.4,436830,WB,84400000.0,2011
tt1570982,Celine: Through the Eyes of the World,Celine: Through the Eyes of the World,2010,120.0,"Documentary,Music",7.9,349,Sony,MISSING,2010
tt1570989,Tiny Furniture,Tiny Furniture,2010,98.0,"Comedy,Drama,Romance",6.2,13397,IFC,392000.0,2010
tt1571222,A Dangerous Method,A Dangerous Method,2011,99.0,"Biography,Drama,Romance",6.4,93259,SPC,5700000.0,2011
tt1571234,Mortal Engines,Mortal Engines,2018,128.0,"Action,Adventure,Fantasy",6.1,70193,Uni.,16000000.0,2018
tt1571249,The Skeleton Twins,The Skeleton Twins,2014,93.0,"Comedy,Drama,Romance",6.8,36793,RAtt.,5300000.0,2014
tt1572311,Tees Maar Khan,Tees Maar Khan,2010,135.0,"Comedy,Crime",2.6,10122,UTV,1100000.0,2010
tt1572315,Texas Chainsaw 3D,Texas Chainsaw 3D,2013,92.0,"Horror,Thriller",4.8,41784,LGF,34300000.0,2013
tt1572491,The Last Circus,Balada triste de trompeta,2010,107.0,"Comedy,Drama,Horror",6.6,12183,Magn.,40500.0,2011
tt1572501,Beast,Beast,2011,83.0,"Drama,Thriller",5.8,502,RAtt.,800000.0,2018
tt4251006,Beast,Beast,2015,94.0,"Crime,Drama,Thriller",7.4,45,RAtt.,800000.0,2018
tt5628302,Beast,Beast,2017,107.0,"Crime,Drama,Mystery",6.8,7174,RAtt.,800000.0,2018
tt6463468,Beast,Beast,2018,60.0,"Drama,Mystery",5.7,13,RAtt.,800000.0,2018
tt1573072,Housefull,Housefull,2010,144.0,Comedy,5.5,11089,Eros,1200000.0,2010
tt4991978,Housefull,Housefull,2013,MISSING,Family,3.9,8,Eros,1200000.0,2010
tt1576702,Skin Trade,Skin Trade,2010,78.0,Documentary,8.8,31,Magn.,1200.0,2015
tt1641841,Skin Trade,Skin Trade,2014,96.0,"Action,Crime,Thriller",5.7,6942,Magn.,1200.0,2015
tt1578261,Break Ke Baad,Break Ke Baad,2010,118.0,"Comedy,Drama,Romance",5.2,3651,Relbig.,428000.0,2010
tt1578275,The Dilemma,The Dilemma,2011,111.0,"Comedy,Drama",5.3,48148,Uni.,48500000.0,2011
tt1579361,Chasing Ice,Chasing Ice,2012,75.0,"Biography,Documentary",7.8,7729,SD,1300000.0,2012
tt1582248,Puncture,Puncture,2011,100.0,"Biography,Drama",6.9,21540,MNE,68900.0,2011
